link,time,tweet,topic_idx,topic,similarity
https://x.com/toshio_tamogami/status/1826040281181073536,2024-08-20T23:35:03+00:00,中国人がまた靖國神社に落書きをした。日本政府は日中関係の悪化を恐れ大使館を通じた抗議くらいでお茶を濁すのだろう。中国にとってはそんなことは屁のカッパ。毅然とした対応が取れない日本を見て中国は事態をエスカレートさせるだろう。中国人が何らかの不利益を受ける方策を考えるべきだ,14,PFAS問題,0.20354927
https://x.com/toshio_tamogami/status/1845674522198131106,2024-10-14T03:54:31+00:00,一昨日は長野県飯田市へ呼んで頂き、講演をしてまいりました。大変歓待いただきまして講演にも熱が込もりました。運営をしてくれた禅道会の皆様、一般社団法人未来地図の皆様、小沢師範ありがとうございました,18,都職員のチャットGPT使用,0.2027257
https://x.com/toshio_tamogami/status/1895976445828383219,2025-03-01T23:16:24+00:00,ゼレンスキー氏はトランプ氏との会談で戦争を止めるチャンスを逃した。ウクライナは自力で露に勝てないのだから国民を守るためにそろそろ停戦を求めるべきだ。我が国では軍事力による現状変更を認めることになる露の勝利は阻止しなければならないという意見が支配的だったがそれではウが潰れるまで戦争が続く。欧米諸国は戦争特需でずっと金儲けができる。戦争は事前の抑止に全力を挙げなければいけないが、一旦開戦してしまったら為政者は出来るだけ早期の停戦を求めるべきだ,10,地下シェルターの整備計画,0.20263593
https://x.com/toshio_tamogami/status/1742706239870816349,2024-01-04T00:35:20+00:00,福島県いわき市のアクアマリンに来ています。大きな水槽の中で小さな魚の大群がみんな同じ方向を向いて泳いでいます。魚はどうして全て同じ方向を向いているのか。魚の社会は民主主義社会ではないからだと思います,14,PFAS問題,0.20153424
https://x.com/toshio_tamogami/status/1909046077686452293,2025-04-07T00:50:27+00:00,米国の関税処置について、石破総理は粘り強く交渉するとかあらゆる方策を考えるとか言っているが、どうして報復関税についてしり込みするのだろう。台湾で緊張が高まっているから日米関係を良好に維持しなければならないとか言っているが、これでは交渉にならない,8,税の偏在是正措置,0.20104828
https://x.com/toshio_tamogami/status/1804607152541360513,2024-06-22T20:07:27+00:00,核武装国を戦争で打ち負かすことは出来ない。ウクライナの戦争でいくら米国などが支援してもウクライナが勝つことはない。負けそうになれば露は核兵器を使うだろう。米国などもそれは分かっているから支援には限界がある。ウクライナの戦争は主としてウクライナ国民の犠牲の上に欧米諸国は戦争特需で金儲けしているという構図だ。ゼレンスキー大統領も、もうそろそろどのようにして戦争を集結するか考えるべき時だ,1,公立小中学校の給食費補助,0.20101678
https://x.com/toshio_tamogami/status/1845602316810150239,2024-10-13T23:07:36+00:00,中国や韓国が文句を言う総理の靖国参拝をわざわざやって中韓との関係を悪化させることはないと思っている人は多い。しかし国際的には当然のことである靖国参拝を総理がしないことは日本はどんな無茶苦茶でも強く文句を言えば必ず言うことを聞くと思われているのだ。だから嘘八百の南京大虐殺、慰安婦強制連行、徴用工問題など中韓などのいちゃもんは続く。日本はいつまで白旗を上げ続けるのか,18,都職員のチャットGPT使用,0.2008405
https://x.com/toshio_tamogami/status/1844100347083768157,2024-10-09T19:39:19+00:00,立件民主党の菅直人元首相が次の選挙には出ず引退する。8日の記者会見で平成22年9月、尖閣沖の中国船の海保船に体当たりした事件で逮捕した中国人船長をそのまま釈放した件を問われ今でも正しいと思っていると述べた。中国の威圧に屈したこの事なかれ主義がその後の中国の増長を許していることに気が付かない。筋を通してこそ主権国家ではないのか,18,都職員のチャットGPT使用,0.20055676
https://x.com/toshio_tamogami/status/1779625097667743767,2024-04-14T21:37:41+00:00,が進めるパンデミック条約、日本政府が前のめりになっている。疫病などが起きた時に日本政府は何でもの言う通りにしなければならなくなる。本条約への日本加盟を止めなければならない。自ら行動や選択の自由を捨てるとは馬鹿なことだ,17,外国人労働者の増加,0.20009658
https://x.com/toshio_tamogami/status/1746648385514619163,2024-01-14T21:40:00+00:00,台湾総統選で与党・民進党の 頼清徳氏が勝利を収めたことについて日本外務省幹部は「中国は台湾への圧力を強めるだろう」と結果を歓迎しないような報道があった。この外務省の戦う意思のない態度が中国に圧倒的有利な日中関係を造り出してしまった。親中国の台湾政権はやがて中国に取り込まれ圧力をかけられ台湾の香港化を進めることになる。こちらを征服しようとしてる相手に迎合していい結果が得られるはずがない,18,都職員のチャットGPT使用,0.19970834
https://x.com/toshio_tamogami/status/1741612502826492376,2024-01-01T00:09:12+00:00,皆様明けましておめでとうございます。昨日は、侍ジャパンの優勝シーンを夜中までテレビで見ていました。日本の野球も世界一のレベルになりました。60年以上前、私が中学生の頃、米国のプロ野球1チームが日本に来てオールジャパンで戦っても勝てませんでした。長島、王選手の時代でした。今年は是非とも日本も国力世界一に向けて再スタートして欲しいものです。政府にはその方策を考え実行に移してもらいたいと思います。新年の夢です,3,都庁舎のプロジェクションマッピング,0.19941121
https://x.com/toshio_tamogami/status/1883992252323913934,2025-01-27T21:35:30+00:00,昨年まで日産自動車の技術員をしていた人の話を聞いた。ガソリン車は走行時2を排出するがは排出しないので環境に良いというのは、ガソリン車の技術で日本に勝てない欧米諸国が考えた日本打倒案なのだと言う。実際はに搭載するリチウムイオン電池の製造にはガソリン車走行の何倍も2を出すという。技術者はみんなそれを分かっている。しかしその意見を菅義偉元総理や小泉進次郎に届けることが出来ない。日産の経営はルノーに抑えられており社内でそれを発言できないという。無知な日本の政治がに毒されている,18,都職員のチャットGPT使用,0.19939089
